Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Depper JM, Leonard WJ, Drogula CL, Krönke M, Waldmann TA, Greene WC	Activators of protein kinase C and 5-azacytidine induce IL-2 receptor expression on human T lymphocytes.	J. Cell. Biochem.	27:3:267-76	1985	2580852		J M Depper, W J Leonard, C L Drogula, M Krönke, T A Waldmann, W C Greene	J M Depper	W C Greene		NA
Korsmeyer SJ, Greene WC, Waldmann TA	Cellular origin of hairy cell leukemia: malignant B cells that express receptors for T cell growth factor.	Semin. Oncol.	11:4:394-400	1984	6438801		S J Korsmeyer, W C Greene, T A Waldmann	S J Korsmeyer	T A Waldmann		NA
Depper JM, Leonard WJ, Krönke M, Noguchi PD, Cunningham RE, Waldmann TA, Greene WC	Regulation of interleukin 2 receptor expression: effects of phorbol diester, phospholipase C, and reexposure to lectin or antigen.	J. Immunol.	133:6:3054-61	1984	6092466		J M Depper, W J Leonard, M Krönke, P D Noguchi, R E Cunningham, T A Waldmann, W C Greene	J M Depper	W C Greene		NA
Waldmann TA, Goldman CK, Robb RJ, Depper JM, Leonard WJ, Sharrow SO, Bongiovanni KF, Korsmeyer SJ, Greene WC	Expression of interleukin 2 receptors on activated human B cells.	J. Exp. Med.	160:5:1450-66	1984	6092511		T A Waldmann, C K Goldman, R J Robb, J M Depper, W J Leonard, S O Sharrow, K F Bongiovanni, S J Korsmeyer, W C Greene	T A Waldmann	W C Greene		NA
Depper JM, Leonard WJ, Krönke M, Waldmann TA, Greene WC	Augmented T cell growth factor receptor expression in HTLV-1-infected human leukemic T cells.	J. Immunol.	133:4:1691-5	1984	6088625		J M Depper, W J Leonard, M Krönke, T A Waldmann, W C Greene	J M Depper	W C Greene		NA
Leonard WJ, Depper JM, Crabtree GR, Rudikoff S, Pumphrey J, Robb RJ, Krönke M, Svetlik PB, Peffer NJ, Waldmann TA	Molecular cloning and expression of cDNAs for the human interleukin-2 receptor.	Nature	311:5987:626-31		6090948		W J Leonard, J M Depper, G R Crabtree, S Rudikoff, J Pumphrey, R J Robb, M Krönke, P B Svetlik, N J Peffer, T A Waldmann	W J Leonard	T A Waldmann		NA
Robb RJ, Greene WC, Rusk CM	Low and high affinity cellular receptors for interleukin 2. Implications for the level of Tac antigen.	J. Exp. Med.	160:4:1126-46	1984	6090574		R J Robb, W C Greene, C M Rusk	R J Robb	C M Rusk		NA
Krönke M, Leonard WJ, Depper JM, Arya SK, Wong-Staal F, Gallo RC, Waldmann TA, Greene WC	Cyclosporin A inhibits T-cell growth factor gene expression at the level of mRNA transcription.	Proc. Natl. Acad. Sci. U.S.A.	81:16:5214-8	1984	6332315		M Krönke, W J Leonard, J M Depper, S K Arya, F Wong-Staal, R C Gallo, T A Waldmann, W C Greene	M Krönke	W C Greene		NA
Greene WC, Robb RJ, Depper JM, Leonard WJ, Drogula C, Svetlik PB, Wong-Staal F, Gallo RC, Waldmann TA	Phorbol diester induces expression of Tac antigen on human acute T lymphocytic leukemic cells.	J. Immunol.	133:2:1042-7	1984	6330200		W C Greene, R J Robb, J M Depper, W J Leonard, C Drogula, P B Svetlik, F Wong-Staal, R C Gallo, T A Waldmann	W C Greene	T A Waldmann		NA
Waldmann TA, Greene WC, Sarin PS, Saxinger C, Blayney DW, Blattner WA, Goldman CK, Bongiovanni K, Sharrow S, Depper JM	Functional and phenotypic comparison of human T cell leukemia/lymphoma virus positive adult T cell leukemia with human T cell leukemia/lymphoma virus negative Sézary leukemia, and their distinction using anti-Tac. Monoclonal antibody identifying the human receptor for T cell growth factor.	J. Clin. Invest.	73:6:1711-8	1984	6327770		T A Waldmann, W C Greene, P S Sarin, C Saxinger, D W Blayney, W A Blattner, C K Goldman, K Bongiovanni, S Sharrow, J M Depper	T A Waldmann	J M Depper		NA
Waldmann TA, Leonard WJ, Depper JM, Krönke M, Goldman CK, Oh T, Greene WC	Interleukin-2 receptor expression in retrovirus associated adult T-cell leukemia.	Int. Symp. Princess Takamatsu Cancer Res. Fund	15:259-68	1984	6100644		T A Waldmann, W J Leonard, J M Depper, M Krönke, C K Goldman, T Oh, W C Greene	T A Waldmann	W C Greene		NA
Waldmann TA, Goldman CK, Leonard WJ, Depper JM, Robb RJ, Korsmeyer SJ, Greene WC	Interleukin-2 receptors on activated malignant and normal B-cells.	Curr. Top. Microbiol. Immunol.	113:96-101	1984	6236954		T A Waldmann, C K Goldman, W J Leonard, J M Depper, R J Robb, S J Korsmeyer, W C Greene	T A Waldmann	W C Greene		NA
Lipkowitz S, Greene WC, Rubin AL, Novogrodsky A, Stenzel KH	Expression of receptors for interleukin 2: Role in the commitment of T lymphocytes to proliferate.	J. Immunol.	132:1:31-7	1984	6418801		S Lipkowitz, W C Greene, A L Rubin, A Novogrodsky, K H Stenzel	S Lipkowitz	K H Stenzel		NA
Littman BH, Muchmore AV, Steinberg AD, Greene WC	Monoclonal lupus autoantibody secretion by human-human hybridomas. Selection of hybrids by conventional and novel techniques.	J. Clin. Invest.	72:6:1987-94	1983	6605979		B H Littman, A V Muchmore, A D Steinberg, W C Greene	B H Littman	W C Greene		NIADDK NIH HHS; K04 AM 00336
Leonard WJ, Depper JM, Robb RJ, Waldmann TA, Greene WC	Characterization of the human receptor for T-cell growth factor.	Proc. Natl. Acad. Sci. U.S.A.	80:22:6957-61	1983	6417659		W J Leonard, J M Depper, R J Robb, T A Waldmann, W C Greene	W J Leonard	W C Greene		NA
Lando Z, Sarin P, Megson M, Greene WC, Waldman TA, Gallo RC, Broder S	Association of human T-cell leukaemia/lymphoma virus with the Tac antigen marker for the human T-cell growth factor receptor.	Nature	305:5936:733-6		6195529		Z Lando, P Sarin, M Megson, W C Greene, T A Waldman, R C Gallo, S Broder	Z Lando	S Broder		NA
Robb RJ, Greene WC	Direct demonstration of the identity of T cell growth factor binding protein and the Tac antigen.	J. Exp. Med.	158:4:1332-7	1983	6413637		R J Robb, W C Greene	R J Robb	W C Greene		NA
Depper JM, Leonard WJ, Robb RJ, Waldmann TA, Greene WC	Blockade of the interleukin-2 receptor by anti-Tac antibody: inhibition of human lymphocyte activation.	J. Immunol.	131:2:690-6	1983	6408186		J M Depper, W J Leonard, R J Robb, T A Waldmann, W C Greene	J M Depper	W C Greene		NA
Korsmeyer SJ, Greene WC, Cossman J, Hsu SM, Jensen JP, Neckers LM, Marshall SL, Bakhshi A, Depper JM, Leonard WJ, Jaffe ES, Waldmann TA	Rearrangement and expression of immunoglobulin genes and expression of Tac antigen in hairy cell leukemia.	Proc. Natl. Acad. Sci. U.S.A.	80:14:4522-6	1983	6192435		S J Korsmeyer, W C Greene, J Cossman, S M Hsu, J P Jensen, L M Neckers, S L Marshall, A Bakhshi, J M Depper, W J Leonard, E S Jaffe, T A Waldmann	S J Korsmeyer	T A Waldmann		NA
Koretzky GA, Daniele RP, Greene WC, Nowell PC	Evidence for an interleukin-independent pathway for human lymphocyte activation.	Proc. Natl. Acad. Sci. U.S.A.	80:11:3444-7	1983	6407014		G A Koretzky, R P Daniele, W C Greene, P C Nowell	G A Koretzky	P C Nowell		NCI NIH HHS; CA-15822
Cossman J, Neckers LM, Leonard WJ, Greene WC	Polymorphonuclear neutrophils express the common acute lymphoblastic leukemia antigen.	J. Exp. Med.	157:3:1064-9	1983	6220104		J Cossman, L M Neckers, W J Leonard, W C Greene	J Cossman	W C Greene		NA
Blaese RM, Tosato G, Greene WC, Fleisher TA, Muchmore AV	The role of cell surface lectin--carbohydrate interactions in cellular recognition, cooperation, and regulation.	Am J Pediatr Hematol Oncol	5:2:199-206	1983	6193722		R M Blaese, G Tosato, W C Greene, T A Fleisher, A V Muchmore	R M Blaese	A V Muchmore		NA
Greene WC, Depper JM, Leonard WJ, Fleisher TA, Waldmann TA	Construction of human suppressor T cell hybridomas.	Lymphokine Res.	2:2:53-60	1983	6236341		W C Greene, J M Depper, W J Leonard, T A Fleisher, T A Waldmann	W C Greene	T A Waldmann		NA
Leonard WJ, Depper JM, Uchiyama T, Smith KA, Waldmann TA, Greene WC	A monoclonal antibody that appears to recognize the receptor for human T-cell growth factor; partial characterization of the receptor.	Nature	300:5889:267-9	1982	6815536		W J Leonard, J M Depper, T Uchiyama, K A Smith, T A Waldmann, W C Greene	W J Leonard	W C Greene		NA
Greene WC, Fleisher TA, Nelson DL, Waldmann TA	Production of human suppressor T cell hybridomas.	J. Immunol.	129:5:1986-92	1982	6214585		W C Greene, T A Fleisher, D L Nelson, T A Waldmann	W C Greene	T A Waldmann		NA
Fleisher TA, Attallah AM, Tosato G, Blaese RM, Greene WC	Interferon-mediated inhibition of human polyclonal immunoglobulin synthesis.	J. Immunol.	129:3:1099-103	1982	6179992		T A Fleisher, A M Attallah, G Tosato, R M Blaese, W C Greene	T A Fleisher	W C Greene		NA
Greene WC, Fleisher TA, Depper JM, Leonard WJ, Stanton GJ, Waldmann TA	Characterization of a soluble suppressor of human B cell function produced by a continuous human suppressor T cell line. II. Evidence for suppression through a direct action of CTC-SISS-B on human B cells.	J. Immunol.	129:3:1120-3	1982	6213708		W C Greene, T A Fleisher, J M Depper, W J Leonard, G J Stanton, T A Waldmann	W C Greene	T A Waldmann		NA
Greene WC, Goldman CK, Marshall ST, Fleisher TA, Waldmann TA	Stimulation of immunoglobulin biosynthesis in human B cells by wheat germ agglutinin. I. Evidence that WGA can produce both a positive and negative signal for activation of human lymphocytes.	J. Immunol.	127:2:799-804	1981	6265558		W C Greene, C K Goldman, S T Marshall, T A Fleisher, T A Waldmann	W C Greene	T A Waldmann		NA
Fleisher TA, Greene WC, Uchiyama T, Goldman CK, Nelson DL, Blaese RM, Waldmann TA	Characterization of a soluble suppressor of human B cell immunoglobulin biosynthesis produced by a continuous human suppressor T cell line.	J. Exp. Med.	154:1:156-67	1981	6454754		T A Fleisher, W C Greene, T Uchiyama, C K Goldman, D L Nelson, R M Blaese, T A Waldmann	T A Fleisher	T A Waldmann		NA
Fleisher TA, Greene WC, Blaese RM, Waldmann TA	Soluble suppressor supernatants elaborated by concanavalin A-activated human mononuclear cells. II. Characterization of a soluble suppressor of B cell immunoglobulin production.	J. Immunol.	126:3:1192-7	1981	6450804		T A Fleisher, W C Greene, R M Blaese, T A Waldmann	T A Fleisher	T A Waldmann		NA
Greene WC, Fleisher TA, Waldmann TA	Soluble suppressor supernatants elaborated by concanavalin A-activated human mononuclear cells. I. Characterization of a soluble suppressor T cell proliferation.	J. Immunol.	126:3:1185-91	1981	6450803		W C Greene, T A Fleisher, T A Waldmann	W C Greene	T A Waldmann		NA
Greene WC, Fleisher TA, Waldmann TA	Suppression of human T and B lymphocyte activation by Agaricus bisporus lectin. I. Suggestive evidence for a surface "suppressor" receptor in human lymphocytes.	J. Immunol.	126:2:580-6	1981	6778919		W C Greene, T A Fleisher, T A Waldmann	W C Greene	T A Waldmann		NA
Greene WC, Waldmann TA	Inhibition of human lymphocyte proliferation by the nonmitogenic lectin wheat germ agglutinin.	J. Immunol.	124:6:2979-87	1980	6966300		W C Greene, T A Waldmann	W C Greene	T A Waldmann		NA
Parker CW, Greene WC, MacDonald HH	Cytochalasin binding in lymphocytes and polymorphonuclear leukocytes.	Exp. Cell Res.	103:1:99-108	1976	991953		C W Parker, W C Greene, H H MacDonald	C W Parker	H H MacDonald		NA
Greene WC, Parker CM, Parker CW	Cytochalasin sensitive structures and lymphocyte activation.	Exp. Cell Res.	103:1:109-17	1976	186286		W C Greene, C M Parker, C W Parker	W C Greene	C W Parker		NA
Greene WC, Parker CM, Parker CW	Colchicine-sensitive structures and lymphocyte activation.	J. Immunol.	117:3:1015-22	1976	956646		W C Greene, C M Parker, C W Parker	W C Greene	C W Parker		NA
Greene WC, Parker CM, Parker CW	Opposing effects of mitogenic and nonmitogenic lectins on lymphocyte activation. Evidence that wheat germ agglutinin produces a negative signal.	J. Biol. Chem.	251:13:4017-25	1976	932019		W C Greene, C M Parker, C W Parker	W C Greene	C W Parker		NA
Greene WC, Parker CM, Parker CW	Calcium and lymphocyte activation.	Cell. Immunol.	25:1:74-89	1976	183895		W C Greene, C M Parker, C W Parker	W C Greene	C W Parker		NA
Atkinson JP, Greene WC, McNearney TA, Parker CW	Studies on the stimulation of cAMP metabolism in human lymphocytes by latex polymers.	Exp. Cell Res.	99:2:395-407	1976	178514		J P Atkinson, W C Greene, T A McNearney, C W Parker	J P Atkinson	C W Parker		NA
Parker CW, Dankner RE, Falkenhein SF, Greene WC	Suggestive evidence for both stimulatory and inhibitory domains on human lymphocytes, as indicated by phospholipid turnover studies with wheat germ agglutinin and other lectins.	Immunol. Commun.	5:1-2:13-25	1976	181319		C W Parker, R E Dankner, S F Falkenhein, W C Greene	C W Parker	W C Greene		NA
Greene WC, Parker CW	A role for cytochalasin-sensitive proteins in the regulation of calcium transport in activated human lymphocytes.	Biochem. Biophys. Res. Commun.	65:2:456-63	1975	167774		W C Greene, C W Parker	W C Greene	C W Parker		NA
Sullivan TJ, Greene WC, Parker CW	Concanavalin A-induced histamine release from normal rat mast cells.	J. Immunol.	115:1:278-82	1975	50352		T J Sullivan, W C Greene, C W Parker	T J Sullivan	C W Parker		NA
Peterson DT, Greene WC, Reaven GM	Effect of experimental diabetes mellitus on kidney ribosomal protein synthesis.	Diabetes	20:10:649-54	1971	5110696		D T Peterson, W C Greene, G M Reaven	D T Peterson	G M Reaven		NA
Charo IF	Blinding the monocytes to protect the heart.	Circulation	127:20:2006-8	2013	23616628		Israel F Charo	Israel F Charo	Israel F Charo	J. David Gladstone Institutes, 1650 Owens St, San Francisco, CA 94158. icharo@gladstone.ucsf.edu.	NA
Varvel NH, Grathwohl SA, Baumann F, Liebig C, Bosch A, Brawek B, Thal DR, Charo IF, Heppner FL, Aguzzi A, Garaschuk O, Ransohoff RM, Jucker M	Microglial repopulation model reveals a robust homeostatic process for replacing CNS myeloid cells.	Proc. Natl. Acad. Sci. U.S.A.	109:44:18150-5	2012	23071306		Nicholas H Varvel, Stefan A Grathwohl, Frank Baumann, Christian Liebig, Andrea Bosch, Bianca Brawek, Dietmar R Thal, Israel F Charo, Frank L Heppner, Adriano Aguzzi, Olga Garaschuk, Richard M Ransohoff, Mathias Jucker	Nicholas H Varvel	Mathias Jucker	German Center for Neurodegenerative Diseases, DZNE, and Department of Cellular Neurology, Hertie Institute for Clinical Brain Research, University of Tuebingen, 72076 Tuebingen, Germany. nicholas.varvel@dzne.de	NHLBI NIH HHS; R01 HL102475
Sullivan TJ, Dairaghi DJ, Krasinski A, Miao Z, Wang Y, Zhao BN, Baumgart T, Berahovich R, Ertl LS, Pennell A, Seitz L, Miao S, Ungashe S, Wei Z, Johnson D, Boring L, Tsou CL, Charo IF, Bekker P, Schall TJ, Jaen JC	Characterization of CCX140-B, an orally bioavailable antagonist of the CCR2 chemokine receptor, for the treatment of type 2 diabetes and associated complications.	J. Pharmacol. Exp. Ther.		2012	22378937		Timothy J Sullivan, Daniel J Dairaghi, Antoni Krasinski, Zhenhua Miao, Yu Wang, Bin N Zhao, Trageen Baumgart, Rob Berahovich, Linda S Ertl, Andrew Pennell, Lisa Seitz, Shichang Miao, Solomon Ungashe, Zheng Wei, Dan Johnson, Landin Boring, Chia-Lin Tsou, Israel F Charo, Pirow Bekker, Thomas J Schall, Juan C Jaen	Timothy J Sullivan	Juan C Jaen		NA
Mizutani M, Pino PA, Saederup N, Charo IF, Ransohoff RM, Cardona AE	The fractalkine receptor but not CCR2 is present on microglia from embryonic development throughout adulthood.	J. Immunol.	188:1:29-36	2012	22079990		Makiko Mizutani, Paula A Pino, Noah Saederup, Israel F Charo, Richard M Ransohoff, Astrid E Cardona	Makiko Mizutani	Astrid E Cardona	Department of Neurosciences, Lerner Research Institute, Cleveland Clinic, Cleveland, OH, USA.	NINDS NIH HHS; R01NS32151
Lewis KL, Caton ML, Bogunovic M, Greter M, Grajkowska LT, Ng D, Klinakis A, Charo IF, Jung S, Gommerman JL, Ivanov II, Liu K, Merad M, Reizis B	Notch2 receptor signaling controls functional differentiation of dendritic cells in the spleen and intestine.	Immunity	35:5:780-91	2011	22018469		Kanako L Lewis, Michele L Caton, Milena Bogunovic, Melanie Greter, Lucja T Grajkowska, Dennis Ng, Apostolos Klinakis, Israel F Charo, Steffen Jung, Jennifer L Gommerman, Ivaylo I Ivanov, Kang Liu, Miriam Merad, Boris Reizis	Kanako L Lewis	Boris Reizis	Department of Microbiology and Immunology, Columbia University Medical Center, New York, NY 10032, USA.	NICHD NIH HHS; T32 HD055165-05
Charo IF, Taub R	Anti-inflammatory therapeutics for the treatment of atherosclerosis.	Nat Rev Drug Discov	10:5:365-76	2011	21532566		Israel F Charo, Rebecca Taub	Israel F Charo	Rebecca Taub	Gladstone Institute of Cardiovascular Disease, 1650 Owens Street #149, San Francisco, California 94158, USA. icharo@gladstone.ucsf.edu	NHLBI NIH HHS; R01 HL052773
Sonoda KH, Yoshimura T, Egashira K, Charo IF, Ishibashi T	Neutrophil-dominant experimental autoimmune uveitis in CC-chemokine receptor 2 knockout mice.	Acta Ophthalmol	89:2:e180-8	2011	20584001		Koh-Hei Sonoda, Takeru Yoshimura, Kensuke Egashira, Israel F Charo, Tatsuro Ishibashi	Koh-Hei Sonoda	Tatsuro Ishibashi	Department of Ophthalmology, Graduate School of Medical Science, Kyushu University, Fukuoka, Japan. sonodak@med.kyushu-u.ac.jp	NA
Islam SA, Chang DS, Colvin RA, Byrne MH, McCully ML, Moser B, Lira SA, Charo IF, Luster AD	Mouse CCL8, a CCR8 agonist, promotes atopic dermatitis by recruiting IL-5+ T(H)2 cells.	Nat. Immunol.	12:2:167-77	2011	21217759		Sabina A Islam, Daniel S Chang, Richard A Colvin, Mike H Byrne, Michelle L McCully, Bernhard Moser, Sergio A Lira, Israel F Charo, Andrew D Luster	Sabina A Islam	Andrew D Luster	Center for Immunology and Inflammatory Diseases, Division of Rheumatology, Allergy and Immunology, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA.	NIAID NIH HHS; R37 AI040618-15
Saederup N, Cardona AE, Croft K, Mizutani M, Cotleur AC, Tsou CL, Ransohoff RM, Charo IF	Selective chemokine receptor usage by central nervous system myeloid cells in CCR2-red fluorescent protein knock-in mice.	PLoS ONE	5:10:e13693	2010	21060874		Noah Saederup, Astrid E Cardona, Kelsey Croft, Makiko Mizutani, Anne C Cotleur, Chia-Lin Tsou, Richard M Ransohoff, Israel F Charo	Noah Saederup	Israel F Charo	Gladstone Institute of Cardiovascular Disease, San Francisco, California, United States of America.	NINDS NIH HHS; R01NS32151
Lu H, Huang D, Saederup N, Charo IF, Ransohoff RM, Zhou L	Macrophages recruited via CCR2 produce insulin-like growth factor-1 to repair acute skeletal muscle injury.	FASEB J.	25:1:358-69	2011	20889618		Haiyan Lu, Danping Huang, Noah Saederup, Israel F Charo, Richard M Ransohoff, Lan Zhou	Haiyan Lu	Lan Zhou	Neuroinflammation Research Center, Department of Neurosciences, Lerner Research Institute, Cleveland Clinic, 9500 Euclid Ave./S90, Cleveland, OH 44195, USA.	PHS HHS; MDA#91682
