Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Li W, Jiang K, Ding S	Concise review: A chemical approach to control cell fate and function.	Stem Cells	30:1:61-8	2012	22028211	13	Wenlin Li, Kai Jiang, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, San Diego, California, USA.	NA
Shen Y, Shi C, Wei W, Yu W, Li W, Yang Y, Xu J, Ying W, Sui X, Fang L, Lin W, Yang H, Ding S, Shen H, Shi Y, Deng H	The heterogeneity and dynamic equilibrium of rat embryonic stem cells.	Cell Res.	21:7:1143-7	2011	21670743	3	Yan Shen, Cheng Shi, Wei Wei, Weidong Yu, Wenlin Li, Yang Yang, Jun Xu, Wenqin Ying, Xin Sui, Lingling Fang, Weiwei Lin, Huan Yang, Sheng Ding, Huan Shen, Yan Shi, Hongkui Deng	Yan Shen	Hongkui Deng		NA
Xu T, Wang X, Zhong B, Nurieva RI, Ding S, Dong C	Ursolic acid suppresses interleukin-17 (IL-17) production by selectively antagonizing the function of RORgamma t protein.	J. Biol. Chem.	286:26:22707-10	2011	21566134	17	Tao Xu, Xiaohu Wang, Bo Zhong, Roza I Nurieva, Sheng Ding, Chen Dong	Tao Xu	Chen Dong	Gladstone Institute of Cardiovascular Disease, Department of Pharmaceutical Chemistry, University of California, San Francisco, California 94158, USA.	NIAID NIH HHS; R01 AI083761-04
Li W, Sun W, Zhang Y, Wei W, Ambasudhan R, Xia P, Talantova M, Lin T, Kim J, Wang X, Kim WR, Lipton SA, Zhang K, Ding S	Rapid induction and long-term self-renewal of primitive neural precursors from human embryonic stem cells by small molecule inhibitors.	Proc. Natl. Acad. Sci. U.S.A.	108:20:8299-304	2011	21525408	26	Wenlin Li, Woong Sun, Yu Zhang, Wanguo Wei, Rajesh Ambasudhan, Peng Xia, Maria Talantova, Tongxiang Lin, Janghwan Kim, Xiaolei Wang, Woon Ryoung Kim, Stuart A Lipton, Kang Zhang, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, CA 92037, USA.	NEI NIH HHS; R01 EY021374-02
Li W, Ding S	Human pluripotent stem cells: decoding the naïve state.	Sci Transl Med	3:76:76ps10	2011	21451122		Wenlin Li, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, CA 92037, USA.	NA
Zhu S, Ma T, Li J, Ding S	Recent advances in chemically induced reprogramming.	Cell Cycle	10:6:871-2	2011	21368574	3	Saiyong Zhu, Tianhua Ma, Jun Li, Sheng Ding	Saiyong Zhu	Sheng Ding		NA
Yuan X, Li W, Ding S	Small molecules in cellular reprogramming and differentiation.	Prog Drug Res	67:253-66	2011	21141734		Xu Yuan, Wenlin Li, Sheng Ding	Xu Yuan	Sheng Ding	Department of Chemistry, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, USA.	NA
Zhu S, Li W, Zhou H, Wei W, Ambasudhan R, Lin T, Kim J, Zhang K, Ding S	Reprogramming of human primary somatic cells by OCT4 and chemical compounds.	Cell Stem Cell	7:6:651-5	2010	21112560	101	Saiyong Zhu, Wenlin Li, Hongyan Zhou, Wanguo Wei, Rajesh Ambasudhan, Tongxiang Lin, Janghwan Kim, Kang Zhang, Sheng Ding	Saiyong Zhu	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, CA 92037, USA.	NICHD NIH HHS; R01 HD064610
Zhou H, Li W, Zhu S, Joo JY, Do JT, Xiong W, Kim JB, Zhang K, Schöler HR, Ding S	Conversion of mouse epiblast stem cells to an earlier pluripotency state by small molecules.	J. Biol. Chem.	285:39:29676-80	2010	20705612	31	Hongyan Zhou, Wenlin Li, Saiyong Zhu, Jin Young Joo, Jeong Tae Do, Wen Xiong, Jeong Beom Kim, Kang Zhang, Hans R Schöler, Sheng Ding	Hongyan Zhou	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, California 92037, USA.	NEI NIH HHS; R01 EY021374-02
Li W, Ding S	Generation of novel rat and human pluripotent stem cells by reprogramming and chemical approaches.	Methods Mol. Biol.	636:293-300	2010	20336530		Wenlin Li, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, CA, USA.	NA
Li W, Zhou H, Abujarour R, Zhu S, Young Joo J, Lin T, Hao E, Schöler HR, Hayek A, Ding S	Generation of human-induced pluripotent stem cells in the absence of exogenous Sox2.	Stem Cells	27:12:2992-3000	2009	19839055	83	Wenlin Li, HongYan Zhou, Ramzey Abujarour, Saiyong Zhu, Jin Young Joo, Tongxiang Lin, Ergeng Hao, Hans R Schöler, Alberto Hayek, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, California 92037, USA.	NICHD NIH HHS; R01 HD064610
Li W, Ding S	Small molecules that modulate embryonic stem cell fate and somatic cell reprogramming.	Trends Pharmacol. Sci.	31:1:36-45	2010	19896224	66	Wenlin Li, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, USA.	NA
Lin T, Ambasudhan R, Yuan X, Li W, Hilcove S, Abujarour R, Lin X, Hahm HS, Hao E, Hayek A, Ding S	A chemical platform for improved induction of human iPSCs.	Nat. Methods	6:11:805-8	2009	19838168	173	Tongxiang Lin, Rajesh Ambasudhan, Xu Yuan, Wenlin Li, Simon Hilcove, Ramzey Abujarour, Xiangyi Lin, Heung Sik Hahm, Ergeng Hao, Alberto Hayek, Sheng Ding	Tongxiang Lin	Sheng Ding	Department of Chemistry, The Scripps Research Institute, La Jolla, California, USA.	NICHD NIH HHS; R01 HD064610
Li W, Wei W, Zhu S, Zhu J, Shi Y, Lin T, Hao E, Hayek A, Deng H, Ding S	Generation of rat and human induced pluripotent stem cells by combining genetic reprogramming and chemical inhibitors.	Cell Stem Cell	4:1:16-9	2009	19097958	224	Wenlin Li, Wei Wei, Saiyong Zhu, Jinliang Zhu, Yan Shi, Tongxiang Lin, Ergeng Hao, Alberto Hayek, Hongkui Deng, Sheng Ding	Wenlin Li	Sheng Ding	Department of Chemistry, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, USA.	NA
Chen S, Takanashi S, Zhang Q, Xiong W, Zhu S, Peters EC, Ding S, Schultz PG	Reversine increases the plasticity of lineage-committed mammalian cells.	Proc. Natl. Acad. Sci. U.S.A.	104:25:10482-7	2007	17566101	42	Shuibing Chen, Shinichi Takanashi, Qisheng Zhang, Wen Xiong, Shoutian Zhu, Eric C Peters, Sheng Ding, Peter G Schultz	Shuibing Chen	Peter G Schultz	Department of Chemistry and the Skaggs Institute for Chemical Biology, The Scripps Research Institute, La Jolla, CA 92037, USA.	NICHD NIH HHS; R21HD47452
Chen S, Hilcove S, Ding S	Exploring stem cell biology with small molecules.	Mol Biosyst	2:1:18-24	2006	16880919	21	Shuibing Chen, Simon Hilcove, Sheng Ding	Shuibing Chen	Sheng Ding	Department of Chemistry and the Skaggs Institute for Chemical Biology, The Scripps Research Institute, La Jolla, CA 92037, USA.	NA
Ding S, Wu TY, Brinker A, Peters EC, Hur W, Gray NS, Schultz PG	Synthetic small molecules that control stem cell fate.	Proc. Natl. Acad. Sci. U.S.A.	100:13:7632-7	2003	12794184	199	Sheng Ding, Tom Y H Wu, Achim Brinker, Eric C Peters, Wooyoung Hur, Nathanael S Gray, Peter G Schultz	Sheng Ding	Peter G Schultz	Department of Chemistry and the Skaggs Institute for Chemical Biology, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, CA 92037, USA.	NA
Trnka TM, Morgan JP, Sanford MS, Wilhelm TE, Scholl M, Choi TL, Ding S, Day MW, Grubbs RH	Synthesis and activity of ruthenium alkylidene complexes coordinated with phosphine and N-heterocyclic carbene ligands.	J. Am. Chem. Soc.	125:9:2546-58	2003	12603143	325	Tina M Trnka, John P Morgan, Melanie S Sanford, Thomas E Wilhelm, Matthias Scholl, Tae-Lim Choi, Sheng Ding, Michael W Day, Robert H Grubbs	Tina M Trnka	Robert H Grubbs	Arnold and Mabel Beckman Laboratory of Chemical Synthesis, Division of Chemistry and Chemical Engineering, California Institute of Technology, Pasadena, CA 91125, USA.	NA
Peng CT, Yang ZC, Ding SF	Prediction of retention indexes. II. Structure-retention index relationship on polar columns.	J. Chromatogr.	586:1:85-112	1991	1806557	22	C T Peng, Z C Yang, S F Ding	C T Peng	S F Ding	Department of Pharmaceutical Chemistry, School of Pharmacy, University of California, San Francisco 94143-0446.	NCI NIH HHS; CA33537
Peng CT, Ding SF, Hua RL, Yang ZC	Prediction of retention indexes. I. Structure-retention index relationship on apolar columns.	J. Chromatogr.	436:2:137-72	1988	3356761	48	C T Peng, S F Ding, R L Hua, Z C Yang	C T Peng	Z C Yang	Department of Pharmaceutical Chemistry, School of Pharmacy, University of California, San Francisco 94143.	NCI NIH HHS; CA 33537
Pourquié O, Bruneau B, Götz M, Keller G, Smith A	Stem cells and regeneration: a special issue.	Development	140:12:2445	2013	23715535		Olivier Pourquié, Benoit Bruneau, Magdalena Götz, Gordon Keller, Austin Smith	Olivier Pourquié	Austin Smith	Development.	NA
Bruneau BG	Signaling and transcriptional networks in heart development and regeneration.	Cold Spring Harb Perspect Biol	5:3:a008292	2013	23457256		Benoit G Bruneau	Benoit G Bruneau	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94158, and Department of Pediatrics and Cardiovascular Research Institute, University of California, San Francisco, California 94158, USA. bbruneau@gladstone.ucsf.edu	NA
Star EN, Zhu M, Shi Z, Liu H, Pashmforoush M, Sauve Y, Bruneau BG, Chow RL	Regulation of retinal interneuron subtype identity by the Iroquois homeobox gene Irx6.	Development	139:24:4644-55	2012	23172916	000311413900015	Erin N Star, Minyan Zhu, Zhiwei Shi, Haiquan Liu, Mohammad Pashmforoush, Yves Sauve, Benoit G Bruneau, Robert L Chow	Erin N Star	Robert L Chow	Department of Biology, University of Victoria, Victoria, BC V8W 3N5, Canada.	Canadian Institutes of Health Research; 
Gaborit N, Sakuma R, Wylie JN, Kim KH, Zhang SS, Hui CC, Bruneau BG	Cooperative and antagonistic roles for Irx3 and Irx5 in cardiac morphogenesis and postnatal physiology.	Development	139:21:4007-19	2012	22992950	1	Nathalie Gaborit, Rui Sakuma, John N Wylie, Kyoung-Han Kim, Shan-Shan Zhang, Chi-Chung Hui, Benoit G Bruneau	Nathalie Gaborit	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94158, USA.	Canadian Institutes of Health Research; 
Kim KH, Rosen A, Bruneau BG, Hui CC, Backx PH	Iroquois homeodomain transcription factors in heart development and function.	Circ. Res.	110:11:1513-24	2012	22628575	1	Kyoung-Han Kim, Anna Rosen, Benoit G Bruneau, Chi-chung Hui, Peter H Backx	Kyoung-Han Kim	Peter H Backx	Program in Developmental and Stem Cell Biology, The Hospital for Sick Children, Toronto, Ontario, Canada.	Canadian Institutes of Health Research; 
Delgado-Olguín P, Huang Y, Li X, Christodoulou D, Seidman CE, Seidman JG, Tarakhovsky A, Bruneau BG	Epigenetic repression of cardiac progenitor gene expression by Ezh2 is required for postnatal cardiac homeostasis.	Nat. Genet.	44:3:343-7	2012	22267199	15	Paul Delgado-Olguín, Yu Huang, Xue Li, Danos Christodoulou, Christine E Seidman, J G Seidman, Alexander Tarakhovsky, Benoit G Bruneau	Paul Delgado-Olguín	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, California, USA.	NHLBI NIH HHS; U01HL098179
Chang CP, Bruneau BG	Epigenetics and cardiovascular development.	Annu. Rev. Physiol.	74:41-68	2012	22035349	14	Ching-Pin Chang, Benoit G Bruneau	Ching-Pin Chang	Benoit G Bruneau	Division of Cardiovascular Medicine, Department of Medicine, Stanford University School of Medicine, Stanford, California 94305, USA. chingpin@stanford.edu	NA
Zhang SS, Kim KH, Rosen A, Smyth JW, Sakuma R, Delgado-Olguín P, Davis M, Chi NC, Puviindran V, Gaborit N, Sukonnik T, Wylie JN, Brand-Arzamendi K, Farman GP, Kim J, Rose RA, Marsden PA, Zhu Y, Zhou YQ, Miquerol L, Henkelman RM, Stainier DY, Shaw RM, Hui CC, Bruneau BG, Backx PH	Iroquois homeobox gene 3 establishes fast conduction in the cardiac His-Purkinje network.	Proc. Natl. Acad. Sci. U.S.A.	108:33:13576-81	2011	21825130	11	Shan-Shan Zhang, Kyoung-Han Kim, Anna Rosen, James W Smyth, Rui Sakuma, Paul Delgado-Olguín, Mark Davis, Neil C Chi, Vijitha Puviindran, Nathalie Gaborit, Tatyana Sukonnik, John N Wylie, Koroboshka Brand-Arzamendi, Gerrie P Farman, Jieun Kim, Robert A Rose, Phillip A Marsden, Yonghong Zhu, Yu-Qing Zhou, Lucile Miquerol, R Mark Henkelman, Didier Y R Stainier, Robin M Shaw, Chi-chung Hui, Benoit G Bruneau, Peter H Backx	Shan-Shan Zhang	Peter H Backx	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94158, USA.	Canadian Institutes of Health Research; 
Bruneau BG	Atrial natriuretic factor in the developing heart: a signpost for cardiac morphogenesis.	Can. J. Physiol. Pharmacol.	89:8:533-7	2011	21806510	3	Benoit G Bruneau	Benoit G Bruneau	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, 1650 Owens Street, San Francisco, CA 94158, USA. bbruneau@gladstone.ucsf.edu	NA
Wyngaarden LA, Delgado-Olguin P, Su IH, Bruneau BG, Hopyan S	Ezh2 regulates anteroposterior axis specification and proximodistal axis elongation in the developing limb.	Development	138:17:3759-67	2011	21795281	6	Laurie A Wyngaarden, Paul Delgado-Olguin, I-hsin Su, Benoit G Bruneau, Sevan Hopyan	Laurie A Wyngaarden	Sevan Hopyan	Developmental and Stem Cell Biology Program, Research Institute, Hospital for Sick Children, Toronto, ON M5G 1X8, Canada.	NA
Takeuchi JK, Lou X, Alexander JM, Sugizaki H, Delgado-Olguín P, Holloway AK, Mori AD, Wylie JN, Munson C, Zhu Y, Zhou YQ, Yeh RF, Henkelman RM, Harvey RP, Metzger D, Chambon P, Stainier DY, Pollard KS, Scott IC, Bruneau BG	Chromatin remodelling complex dosage modulates transcription factor function in heart development.	Nat Commun	2:187	2011	21304516	29	Jun K Takeuchi, Xin Lou, Jeffrey M Alexander, Hiroe Sugizaki, Paul Delgado-Olguín, Alisha K Holloway, Alessandro D Mori, John N Wylie, Chantilly Munson, Yonghong Zhu, Yu-Qing Zhou, Ru-Fang Yeh, R Mark Henkelman, Richard P Harvey, Daniel Metzger, Pierre Chambon, Didier Y R Stainier, Katherine S Pollard, Ian C Scott, Benoit G Bruneau	Jun K Takeuchi	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94158, USA.	NHLBI NIH HHS; R01 HL54737
Delgado-Olguín P, Brand-Arzamendi K, Scott IC, Jungblut B, Stainier DY, Bruneau BG, Recillas-Targa F	CTCF promotes muscle differentiation by modulating the activity of myogenic regulatory factors.	J. Biol. Chem.	286:14:12483-94	2011	21288905	6	Paul Delgado-Olguín, Koroboshka Brand-Arzamendi, Ian C Scott, Benno Jungblut, Didier Y Stainier, Benoit G Bruneau, Félix Recillas-Targa	Paul Delgado-Olguín	Félix Recillas-Targa	Gladstone Institute of Cardiovascular Disease, Department of Biochemistry and Biophysics, University of California San Francisco, San Francisco, CA 94158, USA.	NHLBI NIH HHS; HL54737
Nadeau M, Georges RO, Laforest B, Yamak A, Lefebvre C, Beauregard J, Paradis P, Bruneau BG, Andelfinger G, Nemer M	An endocardial pathway involving Tbx5, Gata4, and Nos3 required for atrial septum formation.	Proc. Natl. Acad. Sci. U.S.A.	107:45:19356-61	2010	20974940	13	Mathieu Nadeau, Romain O Georges, Brigitte Laforest, Abir Yamak, Chantal Lefebvre, Janie Beauregard, Pierre Paradis, Benoit G Bruneau, Gregor Andelfinger, Mona Nemer	Mathieu Nadeau	Mona Nemer	Research Unit in Cardiac Growth and Differentiation and Molecular Biology Program, Université de Montréal, Montréal, QC, Canada H3C 3J7.	Canadian Institutes of Health Research; MOP13057
Puskaric S, Schmitteckert S, Mori AD, Glaser A, Schneider KU, Bruneau BG, Blaschke RJ, Steinbeisser H, Rappold G	Shox2 mediates Tbx5 activity by regulating Bmp4 in the pacemaker region of the developing heart.	Hum. Mol. Genet.	19:23:4625-33	2010	20858598	13	Sandra Puskaric, Stefanie Schmitteckert, Alessandro D Mori, Anne Glaser, Katja U Schneider, Benoit G Bruneau, Rüdiger J Blaschke, Herbert Steinbeisser, Gudrun Rappold	Sandra Puskaric	Gudrun Rappold	Department of Human Molecular Genetics, Division of Developmental Genetics, Institute of Human Genetics,University of Heidelberg, Heidelberg, Germany.	NA
Bruneau BG	Chromatin remodeling in heart development.	Curr. Opin. Genet. Dev.	20:5:505-11	2010	20702085	10	Benoit G Bruneau	Benoit G Bruneau	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94158, United States. bbruneau@gladstone.ucsf.edu	NA
Bruneau BG	Epigenetic regulation of the cardiovascular system: introduction to a review series.	Circ. Res.	107:3:324-6	2010	20689071	4	Benoit G Bruneau	Benoit G Bruneau	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, CA 94158, USA. bbruneau@gladstone.ucsf.edu	NHLBI NIH HHS; R01 HL085860-05
Alexander JM, Bruneau BG	Lessons for cardiac regeneration and repair through development.	Trends Mol Med	16:9:426-34	2010	20692205	8	Jeffrey M Alexander, Benoit G Bruneau	Jeffrey M Alexander	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, 1650 Owens Street, San Francisco, CA 94158, USA.	NHLBI NIH HHS; U01 HL100406
Kuo YM, Li Z, Jiao Y, Gaborit N, Pani AK, Orrison BM, Bruneau BG, Giasson BI, Smeyne RJ, Gershon MD, Nussbaum RL	Extensive enteric nervous system abnormalities in mice transgenic for artificial chromosomes containing Parkinson disease-associated alpha-synuclein gene mutations precede central nervous system changes.	Hum. Mol. Genet.	19:9:1633-50	2010	20106867	42	Yien-Ming Kuo, Zhishan Li, Yun Jiao, Nathalie Gaborit, Amar K Pani, Bonnie M Orrison, Benoit G Bruneau, Benoit I Giasson, Richard J Smeyne, Michael D Gershon, Robert L Nussbaum	Yien-Ming Kuo	Robert L Nussbaum	Department of Medicine, University of California San Francisco, San Francisco, CA 94143, USA.	NINDS NIH HHS; NS15547
Fouladkou F, Lu C, Jiang C, Zhou L, She Y, Walls JR, Kawabe H, Brose N, Henkelman RM, Huang A, Bruneau BG, Rotin D	The ubiquitin ligase Nedd4-1 is required for heart development and is a suppressor of thrombospondin-1.	J. Biol. Chem.	285:9:6770-80	2010	20026598	11	Fatemeh Fouladkou, Chen Lu, Chong Jiang, Limei Zhou, Yimin She, Jonathon R Walls, Hiroshi Kawabe, Nils Brose, R M Henkelman, Annie Huang, Benoit G Bruneau, Daniela Rotin	Fatemeh Fouladkou	Daniela Rotin	Program in Cell Biology and the Mouse Imaging Centre, The Hospital for Sick Children, Toronto, Ontario M5G 1L7, Canada.	Canadian Institutes of Health Research; MOP 13494
Koshiba-Takeuchi K, Mori AD, Kaynak BL, Cebra-Thomas J, Sukonnik T, Georges RO, Latham S, Beck L, Beck L, Henkelman RM, Black BL, Olson EN, Wade J, Takeuchi JK, Nemer M, Gilbert SF, Bruneau BG	Reptilian heart development and the molecular basis of cardiac chamber evolution.	Nature	461:7260:95-8	2009	19727199	28	Kazuko Koshiba-Takeuchi, Alessandro D Mori, Bogac L Kaynak, Judith Cebra-Thomas, Tatyana Sukonnik, Romain O Georges, Stephany Latham, Laurel Beck, Laural Beck, R Mark Henkelman, Brian L Black, Eric N Olson, Juli Wade, Jun K Takeuchi, Mona Nemer, Scott F Gilbert, Benoit G Bruneau	Kazuko Koshiba-Takeuchi	Benoit G Bruneau	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94158, USA.	NHLBI NIH HHS; R01 HL064658-10
